Periode_laporan,org,sector,kategory_ub,saluran_umpan_balik,status,Kabupaten/kota,Kecamatan,Desa/posko/huntara,LAT,LON
Mar/19,STC,Hunian & non pangan,Ucapan Terima Kasih,Kotak Saran,Selesai,Donggala,Sindue,,-0.5653651,119.851289
Mar/19,STC,Hunian & non pangan,Ucapan Terima Kasih,Kotak Saran,Selesai,Donggala,Sindue,,-0.5653651,119.851289
Mar/19,STC,Hunian & non pangan,Ucapan Terima Kasih,Kotak Saran,Selesai,Donggala,Sindue,,-0.5653651,119.851289
Mar/19,STC,Hunian & non pangan,Ucapan Terima Kasih,Kotak Saran,Selesai,Donggala,Sindue,,-0.5653651,119.851289
Mar/19,STC,Hunian & non pangan,Ucapan Terima Kasih,Kotak Saran,Selesai,Donggala,Sindue,,-0.5653651,119.851289
Mar/19,STC,Hunian & non pangan,Ucapan Terima Kasih,Kotak Saran,Selesai,Donggala,Sindue,,-0.5653651,119.851289
Mar/19,STC,Hunian & non pangan,Ucapan Terima Kasih,Kotak Saran,Selesai,Donggala,Sindue,,-0.5653651,119.851289
Mar/19,STC,Hunian & non pangan,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sindue,,-0.5653651,119.851289
Mar/19,STC,Hunian & non pangan,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sindue,,-0.5653651,119.851289
Mar/19,STC,Hunian & non pangan,Informasi/laporan,Kotak Saran,Selesai,Donggala,Sindue,,-0.5653651,119.851289
Mar/19,STC,Hunian & non pangan,Informasi/laporan,Telepon/Hotline,Selesai,Sigi,Kulawi,,-1.511248,119.882325
Mar/19,STC,Hunian & non pangan,Ucapan Terima Kasih,Telepon/Hotline,Selesai,Sigi,Kulawi,,-1.511248,119.882325
Mar/19,STC,Hunian & non pangan,Permintaan Bantuan,Telepon/Hotline,Selesai,Donggala,Sindue,,-0.5653651,119.851289
Apr/19,STC,Pangan dan Penghidupan,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Sindue,,-0.5653651,119.851289
Apr/19,STC,Kesehatan & Nutrisi,Informasi/laporan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Apr/19,STC,Kesehatan & Nutrisi,Informasi/laporan,Kotak Saran,Selesai,Palu,Mantikulore,,-0.8550597,119.954646
Apr/19,STC,Kesehatan & Nutrisi,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Mantikulore,,-0.8550597,119.954646
Apr/19,STC,Kesehatan & Nutrisi,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Mantikulore,,-0.8550597,119.954646
Apr/19,STC,Kesehatan & Nutrisi,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Mantikulore,,-0.8550597,119.954646
Apr/19,STC,Kesehatan & Nutrisi,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Mantikulore,,-0.8550597,119.954646
Apr/19,STC,Kesehatan & Nutrisi,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Mantikulore,,-0.8550597,119.954646
Apr/19,STC,Kesehatan & Nutrisi,Ucapan Terima Kasih,Kotak Saran,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Apr/19,STC,Kesehatan & Nutrisi,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Mantikulore,,-0.8550597,119.954646
Apr/19,STC,Kesehatan & Nutrisi,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Mantikulore,,-0.8550597,119.954646
Apr/19,STC,Kesehatan & Nutrisi,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Mantikulore,,-0.8550597,119.954646
Apr/19,STC,Kesehatan & Nutrisi,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Mantikulore,,-0.8550597,119.954646
Apr/19,STC,Kesehatan & Nutrisi,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Mantikulore,,-0.8550597,119.954646
Apr/19,STC,Kesehatan & Nutrisi,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Mantikulore,,-0.8550597,119.954646
Apr/19,STC,Kesehatan & Nutrisi,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Mantikulore,,-0.8550597,119.954646
Apr/19,STC,Kesehatan & Nutrisi,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Mantikulore,,-0.8550597,119.954646
Apr/19,STC,Kesehatan & Nutrisi,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Mantikulore,,-0.8550597,119.954646
Apr/19,STC,Kesehatan & Nutrisi,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Mantikulore,,-0.8550597,119.954646
Apr/19,STC,Kesehatan & Nutrisi,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Mantikulore,,-0.8550597,119.954646
Apr/19,STC,Kesehatan & Nutrisi,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Mantikulore,,-0.8550597,119.954646
Apr/19,STC,Kesehatan & Nutrisi,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Selatan,,-0.9259374,119.903584
Apr/19,STC,Kesehatan & Nutrisi,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Selatan,,-0.9259374,119.903584
Apr/19,STC,Kesehatan & Nutrisi,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Selatan,,-0.9259374,119.903584
Apr/19,STC,Kesehatan & Nutrisi,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Selatan,,-0.9259374,119.903584
Apr/19,STC,Kesehatan & Nutrisi,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Selatan,,-0.9259374,119.903584
Jan/19,STC,Bantuan Tunai,Ucapan Terima Kasih,Kotak Saran,Selesai,Donggala,Labuan,,-0.6088944,119.907215
Jan/19,STC,Bantuan Tunai,Pertanyaan,Helpdesk,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Ucapan Terima Kasih,Helpdesk,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Ucapan Terima Kasih,Helpdesk,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Ucapan Terima Kasih,Helpdesk,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Ucapan Terima Kasih,Helpdesk,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Utara,,-0.779454,119.88413
Jan/19,STC,Bantuan Tunai,Ucapan Terima Kasih,Helpdesk,Selesai,Palu,Palu Utara,,-0.779454,119.88413
Jan/19,STC,Bantuan Tunai,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Utara,,-0.779454,119.88413
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Helpdesk,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Utara,,-0.779454,119.88413
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Kotak Saran,Selesai,Palu,Palu Utara,,-0.779454,119.88413
Jan/19,STC,Bantuan Tunai,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Tawaeli,,-0.6913922,119.892291
Jan/19,STC,Bantuan Tunai,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Utara,,-0.779454,119.88413
Jan/19,STC,Bantuan Tunai,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Utara,,-0.779454,119.88413
Jan/19,STC,Bantuan Tunai,Ucapan Terima Kasih,Helpdesk,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Utara,,-0.779454,119.88413
Jan/19,STC,Bantuan Tunai,Ucapan Terima Kasih,Helpdesk,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Ucapan Terima Kasih,Helpdesk,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Ucapan Terima Kasih,Helpdesk,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Informasi/laporan,Helpdesk,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Informasi/laporan,Kotak Saran,Selesai,Palu,Ulujadi,,-0.855593,119.799572
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Helpdesk,Selesai,Palu,Palu Barat,,-0.8962304,119.852375
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Kotak Saran,Selesai,Palu,Ulujadi,,-0.855593,119.799572
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Kotak Saran,Selesai,Palu,Ulujadi,,-0.855593,119.799572
Jan/19,STC,Bantuan Tunai,Informasi/laporan,Kotak Saran,Selesai,Palu,Ulujadi,,-0.855593,119.799572
Jan/19,STC,Bantuan Tunai,Informasi/laporan,Kotak Saran,Selesai,Palu,Ulujadi,,-0.855593,119.799572
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Kotak Saran,Selesai,Palu,Ulujadi,,-0.855593,119.799572
Jan/19,STC,Bantuan Tunai,Informasi/laporan,Kotak Saran,Selesai,Palu,Ulujadi,,-0.855593,119.799572
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Kotak Saran,Selesai,Palu,Tatanga,,-0.9208957,119.849234
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Helpdesk,Selesai,Palu,Ulujadi,,-0.855593,119.799572
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Kotak Saran,Selesai,Palu,Ulujadi,,-0.855593,119.799572
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Kotak Saran,Selesai,Palu,Ulujadi,,-0.855593,119.799572
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Kotak Saran,Selesai,Palu,Ulujadi,,-0.855593,119.799572
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Telepon/Hotline,Selesai,Palu,Palu Barat,,-0.8962304,119.852375
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Telepon/Hotline,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Kotak Saran,Selesai,Palu,Ulujadi,,-0.855593,119.799572
Jan/19,STC,Bantuan Tunai,Informasi/laporan,Helpdesk,Selesai,Palu,Ulujadi,,-0.855593,119.799572
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Kotak Saran,Selesai,Palu,Palu Barat,,-0.8962304,119.852375
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Kotak Saran,Selesai,Palu,Ulujadi,,-0.855593,119.799572
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Kotak Saran,Selesai,Palu,Ulujadi,,-0.855593,119.799572
Jan/19,STC,Bantuan Tunai,Informasi/laporan,Kotak Saran,Selesai,Palu,Ulujadi,,-0.855593,119.799572
Jan/19,STC,Bantuan Tunai,Informasi/laporan,Kotak Saran,Selesai,Palu,Ulujadi,,-0.855593,119.799572
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Kotak Saran,Proses,Palu,Ulujadi,,-0.855593,119.799572
Jan/19,STC,Bantuan Tunai,Informasi/laporan,Kotak Saran,Selesai,Palu,Ulujadi,,-0.855593,119.799572
Jan/19,STC,Bantuan Tunai,Informasi/laporan,Telepon/Hotline,Selesai,Palu,Ulujadi,,-0.855593,119.799572
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Kotak Saran,Selesai,Palu,Ulujadi,,-0.855593,119.799572
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Kotak Saran,Selesai,Palu,Ulujadi,,-0.855593,119.799572
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Kotak Saran,Selesai,Palu,Ulujadi,,-0.855593,119.799572
Jan/19,STC,Bantuan Tunai,Informasi/laporan,Kotak Saran,Selesai,Palu,Ulujadi,,-0.855593,119.799572
Jan/19,STC,Bantuan Tunai,Ucapan Terima Kasih,Kotak Saran,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Hunian & non pangan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Ulujadi,,-0.855593,119.799572
Jan/19,STC,Hunian & non pangan,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Lindu,,-1.3587224,120.138132
Jan/19,STC,Hunian & non pangan,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Lindu,,-1.3587224,120.138132
Jan/19,STC,Hunian & non pangan,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Lindu,,-1.3587224,120.138132
Jan/19,STC,Hunian & non pangan,Informasi/laporan,Kotak Saran,Selesai,Sigi,Lindu,,-1.3587224,120.138132
Jan/19,STC,Hunian & non pangan,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Lindu,,-1.3587224,120.138132
Jan/19,STC,Hunian & non pangan,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Lindu,,-1.3587224,120.138132
Jan/19,STC,Hunian & non pangan,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Lindu,,-1.3587224,120.138132
Jan/19,STC,Hunian & non pangan,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Lindu,,-1.3587224,120.138132
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Kotak Saran,Selesai,Palu,Palu Utara,,-0.779454,119.88413
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Kotak Saran,Selesai,Palu,Ulujadi,,-0.855593,119.799572
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Kotak Saran,Selesai,Palu,Palu Barat,,-0.8962304,119.852375
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Kotak Saran,Selesai,Palu,Ulujadi,,-0.855593,119.799572
Jan/19,STC,Bantuan Tunai,Informasi/laporan,Kotak Saran,Selesai,Palu,Ulujadi,,-0.855593,119.799572
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Kotak Saran,Proses,Palu,Ulujadi,,-0.855593,119.799572
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Kotak Saran,Proses,Palu,Ulujadi,,-0.855593,119.799572
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Helpdesk,Selesai,Palu,Tawaeli,,-0.6913922,119.892291
Jan/19,STC,Hunian & non pangan,Informasi/laporan,Kotak Saran,Selesai,Palu,Tawaeli,,-0.6913922,119.892291
Jan/19,STC,Hunian & non pangan,Permintaan Bantuan,Kotak Saran,Proses,Palu,Tawaeli,,-0.6913922,119.892291
Jan/19,STC,Bantuan Tunai,Ucapan Terima Kasih,Kotak Saran,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Bantuan Tunai,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Telepon/Hotline,Selesai,Sigi,Marawola,,-0.9733335,119.855431
Jan/19,STC,Bantuan Tunai,Pertanyaan,Tatap Muka,Selesai,Palu,Ulujadi,,-0.855593,119.799572
Jan/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Telepon/Hotline,Proses,Sigi,Dolo Selatan,,-1.265581,119.840955
Feb/19,STC,Air Bersih & Sanitasi,Ucapan Terima Kasih,Telepon/Hotline,Selesai,Palu,Palu Selatan,,-0.9259374,119.903584
Feb/19,STC,Bantuan Tunai,Informasi/laporan,Kotak Saran,Selesai,Donggala,Labuan,,-0.6088944,119.907215
Feb/19,STC,Bantuan Tunai,Permintaan Bantuan,Kotak Saran,Proses,Donggala,Labuan,,-0.6088944,119.907215
Feb/19,STC,Bantuan Tunai,Permintaan Bantuan,Kotak Saran,Proses,Donggala,Labuan,,-0.6088944,119.907215
Feb/19,STC,Bantuan Tunai,Permintaan Bantuan,Kotak Saran,Proses,Donggala,Labuan,,-0.6088944,119.907215
Jan/19,STC,Hunian & non pangan,Permintaan Bantuan,Telepon/Hotline,Selesai,Sigi,Kulawi,,-1.511248,119.882325
Jan/19,STC,Hunian & non pangan,Permintaan Bantuan,Telepon/Hotline,Selesai,Sigi,Kulawi,,-1.511248,119.882325
Feb/19,STC,Bantuan Tunai,Informasi/laporan,Tatap Muka,Selesai,Palu,Ulujadi,,-0.855593,119.799572
Feb/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Proses,Palu,Palu Utara,,-0.779454,119.88413
Feb/19,STC,Bantuan Tunai,Permintaan Bantuan,Tatap Muka,Proses,Palu,Palu Utara,,-0.779454,119.88413
Feb/19,STC,Air Bersih & Sanitasi,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Sindue,,-0.5653651,119.851289
Feb/19,STC,Air Bersih & Sanitasi,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Sindue,,-0.5653651,119.851289
Feb/19,STC,Hunian & non pangan,Permintaan Bantuan,Telepon/Hotline,Selesai,Donggala,Sindue,,-0.5653651,119.851289
Feb/19,STC,Hunian & non pangan,Permintaan Bantuan,Tatap Muka,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Feb/19,STC,Hunian & non pangan,Permintaan Bantuan,Telepon/Hotline,Selesai,Donggala,Sindue,,-0.5653651,119.851289
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Telepon/Hotline,Selesai,Donggala,Sindue,,-0.5653651,119.851289
Feb/19,STC,Hunian & non pangan,Permintaan Bantuan,Telepon/Hotline,Proses,Donggala,Sindue,,-0.5653651,119.851289
Feb/19,STC,Hunian & non pangan,Permintaan Bantuan,Telepon/Hotline,Proses,Palu,Palu Utara,,-0.779454,119.88413
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Tatap Muka,Proses,Sigi,Dolo Selatan,,-1.265581,119.840955
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Tatap Muka,Proses,Sigi,Dolo Selatan,,-1.265581,119.840955
Feb/19,STC,Hunian & non pangan,Permintaan Bantuan,Telepon/Hotline,Selesai,Donggala,Sindue,,-0.5653651,119.851289
Feb/19,STC,Air Bersih & Sanitasi,Permintaan Bantuan,Telepon/Hotline,Proses,Donggala,Banawa,,-0.7373055,119.755588
Feb/19,STC,Hunian & non pangan,Permintaan Bantuan,Tatap Muka,Proses,Donggala,Sindue Tombusabora,,-0.4690712,119.838274
Feb/19,STC,Air Bersih & Sanitasi,Permintaan Bantuan,Tatap Muka,Proses,Donggala,Sindue Tombusabora,,-0.4690712,119.838274
Feb/19,STC,Air Bersih & Sanitasi,Permintaan Bantuan,Tatap Muka,Proses,Palu,Ulujadi,,-0.855593,119.799572
Feb/19,STC,Pangan dan Penghidupan,Permintaan Bantuan,Telepon/Hotline,Selesai,Donggala,Sindue Tombusabora,,-0.4690712,119.838274
Feb/19,STC,Pangan dan Penghidupan,Permintaan Bantuan,Telepon/Hotline,Proses,Sigi,Lindu,,-1.3587224,120.138132
Feb/19,STC,Pangan dan Penghidupan,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Kulawi,,-1.511248,119.882325
Feb/19,STC,Pangan dan Penghidupan,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Kulawi,,-1.511248,119.882325
Feb/19,STC,Pangan dan Penghidupan,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Kulawi,,-1.511248,119.882325
Feb/19,STC,Pangan dan Penghidupan,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Kulawi,,-1.511248,119.882325
Feb/19,STC,Pangan dan Penghidupan,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Kulawi,,-1.511248,119.882325
Feb/19,STC,Pangan dan Penghidupan,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Kulawi,,-1.511248,119.882325
Feb/19,STC,Pangan dan Penghidupan,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Kulawi,,-1.511248,119.882325
Feb/19,STC,Pangan dan Penghidupan,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Kulawi,,-1.511248,119.882325
Feb/19,STC,Pangan dan Penghidupan,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Kulawi,,-1.511248,119.882325
Feb/19,STC,Pangan dan Penghidupan,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Kulawi,,-1.511248,119.882325
Feb/19,STC,Pangan dan Penghidupan,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Kulawi,,-1.511248,119.882325
Feb/19,STC,Pangan dan Penghidupan,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Kulawi,,-1.511248,119.882325
Feb/19,STC,Pangan dan Penghidupan,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Kulawi,,-1.511248,119.882325
Feb/19,STC,Pangan dan Penghidupan,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Kulawi,,-1.511248,119.882325
Feb/19,STC,Pangan dan Penghidupan,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Kulawi,,-1.511248,119.882325
Feb/19,STC,Pangan dan Penghidupan,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Kulawi,,-1.511248,119.882325
Feb/19,STC,Pangan dan Penghidupan,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Kulawi,,-1.511248,119.882325
Feb/19,STC,Pangan dan Penghidupan,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Kulawi,,-1.511248,119.882325
Feb/19,STC,Pangan dan Penghidupan,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Kulawi,,-1.511248,119.882325
